AFR_T,LFR_T,BFR_T,D5_T,D10_T,D50_T,D90_T,AFR_V1,LFR_V1,BFR_V1,D5_V1,D10_V1,D50_V1,D90_V1,AFR_V2,LFR_V2,BFR_V2,D5_V2,D10_V2,D50_V2,D90_V2,AFR_V3,LFR_V3,BFR_V3,D5_V3,D10_V3,D50_V3,D90_V3
3.676393,16.54377,5.51459,8.740857,12.70534,50.386703,768.44055,2.757295,11.02918,2.757295,8.44436,11.794609,45.216606,746.8524,2.757295,12.867376,5.51459,9.059942,13.674924,57.30687,782.9767,4.1359425,16.54377,1.8381968,8.04478,10.562602,38.441704,669.7034
3.65359,16.441154,5.4803843,8.741272,12.706608,50.39482,768.4644,2.7401922,10.960769,2.7401922,8.44465,11.795505,45.221405,746.88104,2.7401922,12.787564,5.4803843,9.0605,13.676611,57.32062,782.99725,4.1102886,16.441154,1.826795,8.044908,10.562987,38.44393,669.76086
3.6345816,16.355618,5.451873,8.74175,12.708068,50.40417,768.49194,2.7259364,10.903746,2.7259364,8.4449835,11.7965355,45.226933,746.91394,2.7259364,12.721037,5.451873,9.061143,13.678553,57.336452,783.0209,4.0889044,16.355618,1.8172908,8.045056,10.563431,38.446495,669.827
3.6195774,16.288097,5.429366,8.742285,12.709703,50.414654,768.52277,2.714683,10.858732,2.714683,8.445358,11.79769,45.23313,746.95074,2.714683,12.668521,5.429366,9.061863,13.680728,57.354206,783.04736,4.0720243,16.288097,1.8097887,8.045222,10.56393,38.449375,669.9012
3.6087408,16.239334,5.4131117,8.742871,12.711496,50.42615,768.55646,2.7065556,10.826222,2.7065556,8.445768,11.798958,45.239933,746.9911,2.7065556,12.630593,5.4131117,9.062652,13.683111,57.37367,783.0763,4.0598335,16.239334,1.8043704,8.045404,10.564477,38.452534,669.9825
3.6021912,16.20986,5.403287,8.743502,12.713425,50.438515,768.59265,2.7016435,10.806574,2.7016435,8.44621,11.800321,45.247246,747.0344,2.7016435,12.607669,5.403287,9.063499,13.685674,57.394604,783.1074,4.052465,16.20986,1.8010956,8.045601,10.565065,38.455936,670.06976
3.6,16.2,5.4,8.744168,12.715461,50.451584,768.63086,2.7,10.8,2.7,8.446676,11.801761,45.25498,747.0802,2.7,12.6,5.4,9.064395,13.688379,57.41673,783.1402,4.05,16.2,1.8,8.045808,10.565688,38.45953,670.1619
3.6021912,16.20986,5.403287,8.744861,12.717578,50.465176,768.67053,2.7016435,10.806574,2.7016435,8.447161,11.803258,45.26302,747.1277,2.7016435,12.607669,5.403287,9.065326,13.691192,57.43975,783.17426,4.052465,16.20986,1.8010956,8.046024,10.566336,38.463272,670.2576
3.6087408,16.239334,5.4131117,8.74557,12.719747,50.4791,768.7111,2.7065556,10.826222,2.7065556,8.447658,11.804791,45.271255,747.17633,2.7065556,12.630593,5.4131117,9.066279,13.694072,57.463337,783.2091,4.0598335,16.239334,1.8043704,8.046246,10.567,38.467106,670.3556
3.6195774,16.288097,5.429366,8.746285,12.721933,50.493156,768.752,2.714683,10.858732,2.714683,8.448158,11.806339,45.279575,747.2253,2.714683,12.668521,5.429366,9.067241,13.696976,57.487144,783.2442,4.0720243,16.288097,1.8097887,8.046469,10.567671,38.470974,670.4543
3.6345816,16.355618,5.451873,8.746997,12.724109,50.507137,768.79266,2.7259364,10.903746,2.7259364,8.448657,11.8078785,45.287846,747.274,2.7259364,12.721037,5.451873,9.068196,13.699863,57.510834,783.279,4.0889044,16.355618,1.8172908,8.046691,10.568337,38.474827,670.5523
3.65359,16.441154,5.4803843,8.747694,12.726239,50.520844,768.8324,2.7401922,10.960769,2.7401922,8.449145,11.809386,45.295956,747.3216,2.7401922,12.787564,5.4803843,9.069133,13.702691,57.534054,783.31305,4.1102886,16.441154,1.826795,8.046909,10.568992,38.4786,670.64825
3.676393,16.54377,5.51459,8.748366,12.728295,50.534073,768.87067,2.757295,11.02918,2.757295,8.449616,11.810842,45.303783,747.36755,2.757295,12.867376,5.51459,9.070036,13.70542,57.556477,783.3459,4.1359425,16.54377,1.8381968,8.04712,10.569623,38.482246,670.7408
3.702742,16.66234,5.554113,8.749005,12.7302475,50.546646,768.907,2.7770565,11.108226,2.7770565,8.450065,11.812224,45.311222,747.41113,2.7770565,12.959598,5.554113,9.070893,13.708011,57.577785,783.377,4.165585,16.66234,1.851371,8.047319,10.570224,38.485714,670.82855
3.732348,16.795567,5.5985217,8.749602,12.732071,50.55839,768.9409,2.7992609,11.197043,2.7992609,8.450483,11.813517,45.318172,747.4518,2.7992609,13.063217,5.5985217,9.071694,13.710429,57.59769,783.40607,4.198891,16.795567,1.866174,8.047506,10.5707855,38.488953,670.91046
3.7648861,16.941986,5.647329,8.750149,12.733742,50.569153,768.9719,2.8236644,11.294658,2.8236644,8.450867,11.8147,45.324547,747.48895,2.8236644,13.1771,5.647329,9.072428,13.712645,57.615936,783.4326,4.235497,16.941986,1.8824431,8.047678,10.5713005,38.491924,670.98553
3.7999997,17.1,5.7000003,8.750639,12.73524,50.57881,768.9997,2.8500001,11.400001,2.8500001,8.45121,11.815762,45.33026,747.52234,2.8500001,13.3,5.7000003,9.073085,13.71463,57.6323,783.4564,4.275,17.1,1.9,8.0478325,10.571762,38.49459,671.0528
3.837305,17.267874,5.755958,8.751067,12.736548,50.58725,769.0239,2.877979,11.511916,2.877979,8.451511,11.81669,45.33526,747.55145,2.877979,13.430569,5.755958,9.073659,13.716365,57.6466,783.4772,4.3169684,17.267874,1.9186527,8.047967,10.572166,38.496925,671.1116
3.8763928,17.44377,5.81459,8.75143,12.737656,50.59439,769.04443,2.907295,11.62918,2.907295,8.451765,11.817475,45.33949,747.57605,2.907295,13.567376,5.81459,9.074144,13.717832,57.658695,783.4947,4.3609424,17.44377,1.9381964,8.048081,10.57251,38.4989,671.1613
3.9168353,17.62576,5.875253,8.751722,12.738552,50.600174,769.06104,2.9376266,11.750506,2.9376266,8.451972,11.818112,45.34292,747.596,2.9376266,13.708924,5.875253,9.074537,13.719017,57.66848,783.50885,4.40644,17.62576,1.9584177,8.048174,10.572788,38.50051,671.20166
3.9581885,17.81185,5.937283,8.7519455,12.739233,50.604565,769.0736,2.9686415,11.874566,2.9686415,8.452128,11.818596,45.345524,747.61115,2.9686415,13.85366,5.937283,9.074835,13.719916,57.675903,783.5196,4.4529624,17.81185,1.9790943,8.048244,10.573001,38.501736,671.2324
4,18,6,8.752097,12.739695,50.607548,769.08215,3,12,3,8.452235,11.818926,45.3473,747.6214,3,14,6,9.075037,13.720526,57.68094,783.52686,4.5,18,2,8.048293,10.573146,38.502575,671.2534
4.0418115,18.188152,3.0313585,8.694236,12.562695,49.48764,765.6485,3.5365849,14.146339,3.0313585,8.449081,11.809189,45.29489,747.3147,3.0313585,18.188152,3.0313585,8.983494,13.443473,55.46272,779.98596,3.5365849,20.209057,3.0313585,8.062412,10.615609,38.739853,676.914
4.0831647,18.37424,3.0623736,8.440803,11.783455,45.022907,745.60925,3.572769,14.291077,3.0623736,8.414481,11.702299,44.720894,743.80835,3.0623736,18.37424,3.0623736,8.58908,12.239705,47.3876,757.7186,3.572769,20.415823,3.0623736,8.140762,10.854017,39.997528,699.7935
4.1236067,18.55623,3.0927052,8.300904,11.350654,42.69167,728.9485,3.6081557,14.432623,3.0927052,8.376397,11.584525,44.0844,739.6205,3.0927052,18.55623,3.0927052,8.389611,11.625112,43.95196,738.45917,3.6081557,20.618032,3.0927052,8.202606,11.045477,40.927006,711.63586
4.1626945,18.732124,3.1220212,8.256451,11.2127495,41.94431,722.2892,3.6423576,14.56943,3.1220212,8.357933,11.527378,43.77509,737.45215,3.1220212,18.732124,3.1220212,8.329499,11.4391575,42.919315,730.6059,3.6423576,20.813473,3.1220212,8.2280855,11.124656,41.288723,715.50055
4.2,18.9,3.15,8.243963,11.173981,41.73379,720.2649,3.6750002,14.700001,3.15,8.351158,11.506405,43.661476,736.6323,3.15,18.9,3.15,8.312501,11.38651,42.623867,728.1297,3.6750002,21,3.15,8.2363615,11.150362,41.401733,716.6584
4.235114,19.058014,3.1763356,8.240493,11.163204,41.67524,719.6892,3.7057247,14.822899,3.1763356,8.348887,11.4993725,43.62337,736.35443,3.1763356,19.058014,3.1763356,8.307632,11.371428,42.53875,727.3968,3.7057247,21.175571,3.1763356,8.238701,11.157626,41.432537,716.97186
4.2676525,19.204435,3.2007391,8.2394495,11.159964,41.657627,719.5149,3.7341957,14.936783,3.2007391,8.348078,11.496864,43.609776,736.2549,3.2007391,19.204435,3.2007391,8.306138,11.366796,42.512646,727.1712,3.7341957,21.338263,3.2007391,8.239223,11.159244,41.438755,717.0362
4.297258,19.33766,3.2229433,8.23904,11.158692,41.65072,719.44635,3.7601006,15.040404,3.2229433,8.34769,11.495665,43.603275,736.2072,3.2229433,19.33766,3.2229433,8.305569,11.365032,42.502827,727.0866,3.7601006,21.48629,3.2229433,8.239218,11.15923,41.437965,717.02893
4.323607,19.456232,3.242705,8.238786,11.157901,41.646416,719.4036,3.7831562,15.132624,3.242705,8.347405,11.494785,43.59851,736.17224,3.242705,19.456232,3.242705,8.305244,11.364027,42.497337,727.0393,3.7831562,21.618034,3.242705,8.239062,11.158747,41.43516,717.0007
4.3464103,19.558846,3.2598076,8.238558,11.157193,41.642574,719.3655,3.8031087,15.212435,3.2598076,8.347135,11.493943,43.59395,736.13873,3.2598076,19.558846,3.2598076,8.3049755,11.363195,42.49285,727.0005,3.8031087,21.73205,3.2598076,8.238858,11.158113,41.43169,716.9651
4.3654184,19.64438,3.2740636,8.238325,11.156471,41.63865,719.3264,3.819741,15.278964,3.2740636,8.346851,11.493067,43.589195,736.10376,3.2740636,19.64438,3.2740636,8.304711,11.362375,42.488453,726.9622,3.819741,21.827091,3.2740636,8.238631,11.157411,41.42789,716.9259
4.3804226,19.7119,3.285317,8.238081,11.155712,41.63452,719.2854,3.83287,15.33148,3.285317,8.346552,11.492141,43.584175,736.06683,3.285317,19.7119,3.285317,8.304437,11.361526,42.4839,726.92255,3.83287,21.902111,3.285317,8.238391,11.156662,41.423855,716.88416
4.391259,19.760666,3.2934442,8.237824,11.154915,41.630188,719.24225,3.8423517,15.369406,3.2934442,8.346238,11.491168,43.578903,736.0281,3.2934442,19.760666,3.2934442,8.304151,11.36064,42.47915,726.88104,3.8423517,21.956295,3.2934442,8.238138,11.155877,41.41962,716.8403
4.3978086,19.79014,3.2983568,8.237557,11.154085,41.62568,719.1974,3.8480828,15.392331,3.2983568,8.345911,11.490154,43.573414,735.9876,3.2983568,19.79014,3.2983568,8.303854,11.359719,42.47422,726.838,3.8480828,21.989044,3.2983568,8.237875,11.155061,41.415222,716.7946
4.4,19.8,3.3,8.237282,11.153231,41.621033,719.15106,3.8500001,15.400001,3.3,8.345573,11.48911,43.567753,735.9459,3.3,19.8,3.3,8.303548,11.35877,42.46914,726.7936,3.8500001,22,3.3,8.237604,11.15422,41.410686,716.74756
4.3978086,19.79014,3.2983568,8.237,11.152356,41.616283,719.1037,3.8480828,15.392331,3.2983568,8.345229,11.488043,43.561966,735.90326,3.2983568,19.79014,3.2983568,8.303235,11.357802,42.46395,726.74817,3.8480828,21.989044,3.2983568,8.237328,11.15336,41.406055,716.6994
4.391259,19.760666,3.2934442,8.236715,11.15147,41.61147,719.05566,3.8423517,15.369406,3.2934442,8.344879,11.486961,43.556107,735.86,3.2934442,19.760666,3.2934442,8.302918,11.356821,42.45869,726.70215,3.8423517,21.956295,3.2934442,8.237047,11.15249,41.401363,716.65063
4.3804226,19.7119,3.285317,8.236428,11.15058,41.60663,719.0073,3.83287,15.33148,3.285317,8.344528,11.485874,43.550217,735.8165,3.285317,19.7119,3.285317,8.3026,11.355834,42.453407,726.6558,3.83287,21.902111,3.285317,8.236765,11.151614,41.39665,716.6015
4.3654184,19.64438,3.2740636,8.236143,11.149693,41.601807,718.9591,3.819741,15.278964,3.2740636,8.344179,11.484791,43.544342,735.77313,3.2740636,19.64438,3.2740636,8.302283,11.354851,42.44814,726.6096,3.819741,21.827091,3.2740636,8.236485,11.150742,41.39195,716.55255
4.3464103,19.558846,3.2598076,8.23586,11.148815,41.597034,718.91144,3.8031087,15.212435,3.2598076,8.343833,11.483719,43.538532,735.73016,3.2598076,19.558846,3.2598076,8.301969,11.353878,42.44293,726.5639,3.8031087,21.73205,3.2598076,8.236207,11.149879,41.387295,716.504
4.323607,19.456232,3.242705,8.235583,11.147954,41.592354,718.86456,3.7831562,15.132624,3.242705,8.343493,11.482668,43.532837,735.688,3.242705,19.456232,3.242705,8.3016615,11.352924,42.437817,726.51904,3.7831562,21.618034,3.242705,8.235934,11.149033,41.382732,716.4565
4.297258,19.33766,3.2229433,8.235313,11.147117,41.587803,718.81903,3.7601006,15.040404,3.2229433,8.3431635,11.481647,43.527298,735.647,3.2229433,19.33766,3.2229433,8.301362,11.351997,42.432846,726.47534,3.7601006,21.48629,3.2229433,8.235669,11.14821,41.3783,716.41016
4.2676525,19.204435,3.2007391,8.235054,11.146311,41.58342,718.7751,3.7341957,14.936783,3.2007391,8.342846,11.480663,43.521965,735.6075,3.2007391,19.204435,3.2007391,8.301074,11.351104,42.428062,726.4333,3.7341957,21.338263,3.2007391,8.235414,11.147417,41.374027,716.3656
4.235114,19.058014,3.1763356,8.234807,11.145543,41.579247,718.7333,3.7057247,14.822899,3.1763356,8.342544,11.479727,43.51689,735.5699,3.1763356,19.058014,3.1763356,8.300799,11.350254,42.423508,726.3932,3.7057247,21.175571,3.1763356,8.235171,11.146663,41.36996,716.32306
4.2,18.9,3.15,8.234574,11.144821,41.57532,718.6939,3.6750002,14.700001,3.15,8.342259,11.478847,43.512115,735.5344,3.15,18.9,3.15,8.300541,11.349454,42.41922,726.35547,3.6750002,21,3.15,8.234942,11.145953,41.366135,716.2831
4.1626945,18.732124,3.1220212,8.234359,11.144152,41.571686,718.6574,3.6423576,14.56943,3.1220212,8.341996,11.47803,43.50769,735.50165,3.1220212,18.732124,3.1220212,8.3003025,11.348713,42.41525,726.3205,3.6423576,20.813473,3.1220212,8.234731,11.145295,41.362587,716.246
4.1236067,18.55623,3.0927052,8.234162,11.143542,41.56837,718.62415,3.6081557,14.432623,3.0927052,8.341756,11.477287,43.503666,735.47174,3.0927052,18.55623,3.0927052,8.300084,11.348039,42.411636,726.28864,3.6081557,20.618032,3.0927052,8.234538,11.144696,41.35936,716.21216
4.0831647,18.37424,3.0623736,8.233988,11.143001,41.565426,718.59454,3.572769,14.291077,3.0623736,8.341542,11.476626,43.50008,735.4451,3.0623736,18.37424,3.0623736,8.2998905,11.347438,42.408417,726.2603,3.572769,20.415823,3.0623736,8.234366,11.144163,41.356487,716.1821
4.0418115,18.188152,3.0313585,8.233837,11.142532,41.562878,718.569,3.5365849,14.146339,3.0313585,8.341358,11.476056,43.49699,735.4222,3.0313585,18.188152,3.0313585,8.299724,11.346919,42.405636,726.2358,3.5365849,20.209057,3.0313585,8.234218,11.1437025,41.354004,716.1561
4,18,3,8.233712,11.142144,41.56077,718.5478,3.5,14,3,8.341206,11.475584,43.494427,735.40314,3,18,3,8.299584,11.34649,42.403336,726.2155,3.5,20,3,8.234095,11.143321,41.351948,716.1346
3.9581885,17.81185,2.9686415,8.233616,11.141843,41.55913,718.5314,3.463415,13.85366,2.9686415,8.341087,11.475218,43.492443,735.3884,2.9686415,17.81185,2.9686415,8.299478,11.346156,42.40155,726.19977,3.463415,19.790943,2.9686415,8.233999,11.143025,41.35035,716.11786
3.9168353,17.62576,2.9376266,8.233548,11.141634,41.558,718.52,3.427231,13.708924,2.9376266,8.341006,11.474964,43.49107,735.37823,2.9376266,17.62576,2.9376266,8.299402,11.345925,42.400314,726.1889,3.427231,19.584177,2.9376266,8.233933,11.142819,41.349243,716.1063
3.8763928,17.44377,2.907295,8.233513,11.141523,41.557396,718.514,3.391844,13.567376,2.907295,8.340962,11.47483,43.49034,735.37286,2.907295,17.44377,2.907295,8.299363,11.345803,42.399654,726.18317,3.391844,19.381966,2.907295,8.233898,11.142711,41.34865,716.10016
3.837305,17.267874,2.877979,8.23351,11.141514,41.557343,718.51355,3.3576422,13.430569,2.877979,8.34096,11.47482,43.490288,735.37256,2.877979,17.267874,2.877979,8.29936,11.345793,42.3996,726.18274,3.3576422,19.186527,2.877979,8.233895,11.142701,41.348602,716.09973
3.7999997,17.1,2.8500001,8.233541,11.14161,41.557865,718.51886,3.325,13.3,2.8500001,8.340998,11.474939,43.490932,735.3774,2.8500001,17.1,2.8500001,8.299395,11.3459,42.400173,726.18787,3.325,19,2.8500001,8.233926,11.142795,41.34911,716.1051
3.7648861,16.941986,2.8236644,8.233606,11.141813,41.55897,718.53,3.294275,13.1771,2.8236644,8.341079,11.475189,43.492287,735.3875,2.8236644,16.941986,2.8236644,8.299467,11.346126,42.401386,726.1986,3.294275,18.82443,2.8236644,8.23399,11.142995,41.350185,716.11646
3.732348,16.795567,2.7992609,8.233706,11.142125,41.560665,718.5472,3.2658043,13.063217,2.7992609,8.341202,11.475571,43.494358,735.403,2.7992609,16.795567,2.7992609,8.299579,11.346471,42.403236,726.215,3.2658043,18.66174,2.7992609,8.234088,11.143301,41.351837,716.1338
3.702742,16.66234,2.7770565,8.233842,11.142545,41.562946,718.5702,3.2398994,12.959598,2.7770565,8.341368,11.476085,43.497143,735.4238,2.7770565,16.66234,2.7770565,8.299728,11.346936,42.405727,726.23706,3.2398994,18.51371,2.7770565,8.2342205,11.143713,41.354057,716.15717
3.676393,16.54377,2.757295,8.234011,11.143069,41.5658,718.59894,3.216844,12.867376,2.757295,8.341575,11.476727,43.500626,735.44977,2.757295,16.54377,2.757295,8.299916,11.347518,42.408848,726.26465,3.216844,18.381966,2.757295,8.234387,11.144228,41.356834,716.18634
3.65359,16.441154,2.7401922,8.234212,11.143696,41.569206,718.6332,3.196891,12.787564,2.7401922,8.341823,11.477492,43.504776,735.48065,2.7401922,16.441154,2.7401922,8.30014,11.348212,42.412567,726.29755,3.196891,18.267948,2.7401922,8.234585,11.144843,41.360153,716.2211
3.6345816,16.355618,2.7259364,8.234445,11.144417,41.573128,718.67267,3.1802592,12.721037,2.7259364,8.342107,11.4783745,43.50956,735.5163,2.7259364,16.355618,2.7259364,8.300399,11.349012,42.41685,726.3354,3.1802592,18.17291,2.7259364,8.234814,11.145553,41.363976,716.2612
3.6195774,16.288097,2.714683,8.234705,11.1452265,41.577526,718.7169,3.1671302,12.668521,2.714683,8.342426,11.479364,43.514927,735.55615,2.714683,16.288097,2.714683,8.300688,11.349909,42.42166,726.3778,3.1671302,18.097887,2.714683,8.235069,11.146348,41.368263,716.30615
3.6087408,16.239334,2.7065556,8.234991,11.146114,41.582355,718.7654,3.1576483,12.630593,2.7065556,8.342777,11.48045,43.52081,735.59985,2.7065556,16.239334,2.7065556,8.301005,11.350893,42.426933,726.42426,3.1576483,18.043703,2.7065556,8.235351,11.147221,41.372967,716.3554
3.6021912,16.20986,2.7016435,8.235298,11.14707,41.58755,718.8175,3.1519172,12.607669,2.7016435,8.343154,11.481617,43.527134,735.6468,2.7016435,16.20986,2.7016435,8.301348,11.351952,42.432606,726.4742,3.1519172,18.010956,2.7016435,8.235653,11.148159,41.378025,716.4083
3.6,16.2,2.7,8.235623,11.14808,41.59304,718.8725,3.15,12.6,2.7,8.343553,11.48285,43.53382,735.69635,2.7,16.2,2.7,8.301708,11.353071,42.438602,726.5269,3.15,18,2.7,8.235972,11.149152,41.383377,716.4642
3.6021912,16.20986,2.7016435,8.235962,11.149131,41.59875,718.9296,3.1519172,12.607669,2.7016435,8.3439665,11.484134,43.54078,735.7478,2.7016435,16.20986,2.7016435,8.302084,11.354235,42.44484,726.5817,3.1519172,18.010956,2.7016435,8.236305,11.150185,41.38894,716.5223
3.6087408,16.239334,2.7065556,8.236308,11.150207,41.6046,718.98816,3.1576483,12.630593,2.7065556,8.344391,11.485448,43.5479,735.8005,2.7065556,16.239334,2.7065556,8.302469,11.355428,42.451225,726.63776,3.1576483,18.043703,2.7065556,8.236646,11.151242,41.39464,716.58167
3.6195774,16.288097,2.714683,8.236658,11.151293,41.610504,719.0471,3.1671302,12.668521,2.714683,8.344819,11.4867735,43.555088,735.8536,2.714683,16.288097,2.714683,8.302857,11.356631,42.457676,726.6943,3.1671302,18.097887,2.714683,8.236989,11.152309,41.400394,716.6416
3.6345816,16.355618,2.7259364,8.237006,11.152373,41.61638,719.1057,3.1802592,12.721037,2.7259364,8.345245,11.488092,43.562237,735.9063,2.7259364,16.355618,2.7259364,8.303244,11.357828,42.46409,726.7504,3.1802592,18.17291,2.7259364,8.237331,11.153372,41.40612,716.7011
3.65359,16.441154,2.7401922,8.237347,11.153433,41.622135,719.1631,3.196891,12.787564,2.7401922,8.345662,11.489386,43.569244,735.95795,2.7401922,16.441154,2.7401922,8.303622,11.359001,42.470375,726.8054,3.196891,18.267948,2.7401922,8.237666,11.154412,41.411728,716.7594
3.676393,16.54377,2.757295,8.237677,11.154455,41.627693,719.2184,3.216844,12.867376,2.757295,8.3460655,11.490633,43.576008,736.00775,2.757295,16.54377,2.757295,8.3039875,11.360134,42.476444,726.8584,3.216844,18.381966,2.757295,8.23799,11.155417,41.41715,716.8156
3.702742,16.66234,2.7770565,8.237989,11.155427,41.632973,719.27094,3.2398994,12.959598,2.7770565,8.346448,11.491819,43.582436,736.055,2.7770565,16.66234,2.7770565,8.304336,11.361211,42.482212,726.90875,3.2398994,18.51371,2.7770565,8.238297,11.156373,41.422295,716.86896
3.732348,16.795567,2.7992609,8.238281,11.156335,41.63791,719.31995,3.2658043,13.063217,2.7992609,8.346806,11.492927,43.588436,736.09906,2.7992609,16.795567,2.7992609,8.30466,11.362216,42.4876,726.9557,3.2658043,18.66174,2.7992609,8.238585,11.157266,41.427105,716.9188
3.7648861,16.941986,2.8236644,8.238549,11.157167,41.642433,719.36487,3.294275,13.1771,2.8236644,8.347134,11.493942,43.59394,736.13947,2.8236644,16.941986,2.8236644,8.304957,11.363138,42.49254,726.9987,3.294275,18.82443,2.8236644,8.238849,11.158084,41.431515,716.9644
3.7999997,17.1,2.8500001,8.2387905,11.157915,41.646492,719.40515,3.325,13.3,2.8500001,8.347427,11.494853,43.598877,736.17566,2.8500001,17.1,2.8500001,8.305224,11.363966,42.49697,727.0373,3.325,19,2.8500001,8.239085,11.158818,41.435474,717.0054
3.837305,17.267874,2.877979,8.239,11.158568,41.650043,719.4403,3.3576422,13.430569,2.877979,8.347685,11.495649,43.60319,736.2072,2.877979,17.267874,2.877979,8.305458,11.36469,42.500847,727.071,3.3576422,19.186527,2.877979,8.239292,11.159461,41.43894,717.0411
3.8763928,17.44377,2.907295,8.239179,11.1591215,41.653053,719.4701,3.391844,13.567376,2.907295,8.347902,11.496324,43.606846,736.23395,2.907295,17.44377,2.907295,8.3056555,11.365302,42.50413,727.0995,3.391844,19.381966,2.907295,8.239468,11.160006,41.441868,717.07135
3.9168353,17.62576,2.9376266,8.239324,11.159571,41.65549,719.4942,3.427231,13.708924,2.9376266,8.34808,11.49687,43.60981,736.2556,2.9376266,17.62576,2.9376266,8.305817,11.3658,42.506794,727.1226,3.427231,19.584177,2.9376266,8.23961,11.160447,41.44425,717.0959
3.9581885,17.81185,2.9686415,8.239433,11.159912,41.65735,719.5126,3.463415,13.85366,2.9686415,8.348213,11.497286,43.61206,736.2721,2.9686415,17.81185,2.9686415,8.305939,11.366178,42.50882,727.14014,3.463415,19.790943,2.9686415,8.2397175,11.160783,41.44606,717.11456
4,18,3,8.239509,11.160146,41.65862,719.5251,3.5,14,3,8.348305,11.497569,43.613598,736.28326,3,18,3,8.306022,11.366436,42.510204,727.15216,3.5,20,3,8.239792,11.161013,41.4473,717.1273
3.0313585,12.125434,6.062717,8.284292,11.299139,42.414635,726.5706,2.526132,10.104528,5.052264,8.388137,11.620845,44.280804,740.95105,4.0418115,10.104528,4.0418115,8.3255625,11.426966,42.850086,730.04474,3.5365849,12.125434,4.0418115,8.257743,11.216738,41.755375,720.2361
3.0623736,12.249495,6.1247473,8.565427,12.167515,47.16936,756.83057,2.5519779,10.2079115,5.1039557,8.640082,12.397249,48.647907,762.7921,4.0831647,10.2079115,4.0831647,8.442407,11.788343,45.00014,745.45215,3.572769,12.249495,4.0831647,8.376214,11.583782,43.83719,737.7332
